Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-11 00:00:00-05:00,27.448081193962324,27.928763918268643,27.38771718008579,27.91982078552246,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.1836397519824,28.50111502281552,28.07408935106872,28.273069381713867,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.456401816821888,28.456401816821888,28.091978048370983,28.41168785095215,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.50334899575121,28.814117337065813,28.375912330120336,28.579364776611328,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.53464373802856,28.791753230665996,28.494400498261587,28.778339385986328,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.724686354836855,28.8476523081472,28.691151736414305,28.717979431152344,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.755986560261935,28.95273208618164,28.628551598396026,28.95273208618164,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.068989906697254,29.73523712158203,28.988503414120427,29.73523712158203,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.72182542089214,29.8693845698474,29.32609985286002,29.549673080444336,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.413291759928978,29.42223659898732,28.65090627439126,28.79399299621582,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.793995102234582,29.259027835041444,28.306607093059874,29.15842056274414,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.064523792413485,29.191962188079685,28.671036083040793,28.72022247314453,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.89683744330111,29.12711757708943,28.68444357571901,28.861064910888672,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.831998865431636,28.957199300709554,28.63748787855858,28.92142677307129,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.86330583572629,28.966147612814165,28.688918986353976,28.738101959228516,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.747049689975064,28.785056734152093,28.116573175755203,28.26189613342285,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.706797806067318,28.923664085179542,28.228352995409573,28.304367065429688,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.608426467613626,28.968381161803812,27.96006384646117,28.42509651184082,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.261894297673237,28.442988077589106,27.67836800046826,27.83710479736328,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.89076299470218,27.895233709190794,27.30052974994993,27.329593658447266,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.345240044477947,27.924295572360155,27.193210186359096,27.823686599731445,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.812504128372467,28.036077309941817,27.405601006145375,27.63140869140625,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.696252998985834,27.935476303100586,27.47044524947733,27.935476303100586,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.147869048719393,28.465342615236214,28.091975743104673,28.402742385864258,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.393795482700092,28.876714397848257,28.252944985312592,28.722448348999023,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.785045455483832,28.89683203977697,28.48322201903793,28.505578994750977,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.673265842885986,28.706800461745296,27.982425402730957,28.147869110107422,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.420625538306457,28.583833017607027,28.286480254949982,28.440746307373047,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.445223158598004,28.62631522559773,28.295427796274037,28.324493408203125,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.290955309613835,28.353555537956826,27.584463119506836,27.584463119506836,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.445851677388305,27.919825858966977,27.41007913990318,27.7767391204834,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.85052130199897,27.87958521212491,27.47939057242027,27.555404663085938,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.734260824987675,28.259657592550866,27.72308148080888,28.25295066833496,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.19034643197974,28.27977606093801,27.803565717398058,27.819215774536133,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.90640737699151,27.973480020775867,27.521861191514677,27.77897071838379,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.953355861035757,28.07184937961726,27.765555198920485,28.018192291259766,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.828161306791483,28.507824157441615,27.796861189817264,28.4720516204834,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.53688234077663,28.64419651867037,28.165751725779295,28.17245864868164,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.136692413778285,28.259658380258855,27.93994857313785,28.080799102783203,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.136694327748437,28.29990355747675,27.870643309209367,28.29543113708496,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.15904532689003,28.44074805119158,28.00478097073652,28.416154861450195,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.70009245262106,28.744809824684598,28.306604823240185,28.360261917114258,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.393801458392254,28.45863790263033,28.150107445727365,28.237300872802734,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.261889221341562,28.42286049361547,28.172459599592838,28.3446102142334,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.232831797437598,28.416161807587375,28.194824751538796,28.20823860168457,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.069619687911235,28.20152707476349,27.825923980413755,27.89076042175293,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.074089291772882,28.64419998186624,27.984659662230303,28.527942657470703,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.639727034924334,28.66208230707511,28.320015598917262,28.373674392700195,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.391567190269974,28.81188429583603,28.241773518713455,28.755990982055664,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.684443707064148,29.15841782360165,28.64867117448791,28.990737915039062,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.174070941951815,29.205371056546777,28.89236649914051,29.127119064331055,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.580977867983147,29.764309581057642,29.321632064273636,29.656991958618164,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,30.06165975575859,30.079542613117027,28.968386733912773,29.189722061157227,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.10028830173846,29.419996337723425,28.6844420165528,28.760456085205078,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.760458417275565,28.760458417275565,27.852751704649663,27.980188369750977,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.19258199981416,29.09358348682152,28.013724451698632,28.82976531982422,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.952731631565324,29.19195661150289,28.67549961407308,28.77387237548828,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.65091006451678,28.71798272050096,28.12104256401005,28.12551498413086,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.29542817810141,28.337907638738137,27.579994505805306,27.948890686035156,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,28.011751603913282,28.305857085303504,27.843371269953384,28.121761322021484,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.440560745305138,28.65159797668457,28.312591761200302,28.65159797668457,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.599961853251983,28.63812765253178,28.204828842819424,28.359739303588867,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.198096788159962,28.485465656836954,28.02298149086327,28.25871467590332,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.321571008950812,28.55505859850458,28.258709295004266,28.29014015197754,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.60445205155234,28.950191497802734,28.548325273376797,28.950191497802734,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,28.977127582727046,29.07142013587976,28.784051376069822,28.909774780273438,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.822217521440585,29.347563220808816,28.817726421033218,29.228574752807617,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.340834393025016,29.38349129151326,29.105101245283976,29.201641082763672,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.18592244109657,29.405938435685503,29.037746935764538,29.199392318725586,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.20164204459355,29.55187259530724,29.14775910382733,29.497989654541016,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.545134577307383,29.852708196078495,29.50023041849455,29.756168365478516,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.76964439265312,29.839241049192655,28.988357177140937,29.100610733032227,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.262263215795514,29.6933165637477,29.197157644918917,29.643924713134766,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.603501747781134,29.623706561475256,29.432877611520848,29.585540771484375,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.462069923517383,29.511461766530715,29.16347502737569,29.248788833618164,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.248784995822657,29.49798801625256,29.197149321522843,29.30715560913086,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.154490746110564,29.334097102646144,29.033258425230184,29.176942825317383,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.334103509883768,29.396965234545707,29.16347589233816,29.212867736816406,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,29.091635802699386,29.31614294416886,28.94121642899969,29.04224395751953,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,29.07366586257055,29.11632275442011,28.817727937179253,28.88283348083496,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.938964734550975,29.008564815344652,28.474236804227125,28.69200897216797,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.445053577146663,28.754874522480712,28.202587170917937,28.606698989868164,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.71894473754875,29.037744374236524,28.703229310750142,28.934473037719727,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,29.001825968302864,29.226333071667487,28.844671681088936,28.869367599487305,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.77956775184905,28.810998611064818,28.537099655453105,28.550569534301758,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.310348119449873,28.566286104917264,28.22279047772963,28.494443893432617,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.519139088525474,28.7032348578238,28.370965280482128,28.64710807800293,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.674052185462575,28.709972437166964,28.454034434679098,28.57975959777832,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.5640365205894,28.80650286503884,28.561790970192224,28.709964752197266,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.671802821688093,28.69649874082422,28.377699055607497,28.42259979248047,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.622409651413122,28.75037862968444,28.53036263125113,28.649351119995117,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.62016947901149,28.649354789073108,28.4854638317032,28.519140243530273,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.559543791486163,29.141017985780312,28.539338977622798,28.761600494384766,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.92998263011093,29.006314215574907,28.624652862548828,28.624652862548828,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.66281630464483,28.734658496246897,28.402389002407194,28.456270217895508,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.166660245227217,28.393412893288396,27.946644248887367,27.957868576049805,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.191356317607806,28.314835907044447,28.031956483059833,28.15992546081543,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.489952610643243,28.498933100588502,28.28565031830859,28.42259979248047,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.384436959441796,28.442809293755964,28.23626142914895,28.386682510375977,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,28.049916328377247,28.33953067956186,28.02970979962554,28.287893295288086,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.263200603634235,28.321572933201978,27.78724490264604,28.218299865722656,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.94664113292781,27.982561373837125,27.511096864250984,27.517831802368164,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.80520827358726,27.85235456630397,26.765740857168,26.956571578979492,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.37639407517073,27.80520171029227,27.2125031519668,27.67723274230957,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,28.070120642827177,28.234011568995754,27.910720817569047,28.21156120300293,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.29687840381726,28.370966166579574,28.07237127752184,28.200340270996094,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.225033115886873,28.546078340015207,28.193602258659197,28.47199058532715,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.67853638460879,28.86487940096337,28.59097875291119,28.85140609741211,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,28.979378399980565,29.100610733032227,28.80650696471011,29.100610733032227,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.40369655447417,29.852710775752595,29.343078675403724,29.65065574645996,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.82576770284685,29.84148141747718,29.2577650501334,29.35430145263672,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.38762092339933,28.175641331881952,27.38762092339933,28.11277961730957,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.332799648196566,28.53261086058723,28.076861652261254,28.099313735961914,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.13522756014014,28.229520123872142,27.816427913511124,27.95113182067871,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.634576803954594,27.751321449606053,27.41680636609725,27.562734603881836,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.699687957763672,27.81867817062786,27.5133483492004,27.699687957763672,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.648047351837366,27.726624487571605,27.450480024444882,27.612125396728516,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.46170868264498,27.51783545821553,27.324759213224574,27.47293472290039,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.524571920750486,27.533552410881246,27.145156061632584,27.23271369934082,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.277617051683542,27.517839618933202,26.38407789584116,26.590625762939453,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.361622971878226,26.424484685108627,25.425428786582863,25.73749351501465,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.358079522867378,26.36611776483333,25.167248805882448,25.908123016357422,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.153937077096877,26.273464149432495,25.73671932099108,25.964496612548828,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.840465129075227,26.217088700035536,25.822422848637153,26.05245590209961,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.280232902053893,27.060543403498688,26.280232902053893,26.999652862548828,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.56890733103641,26.65235159629308,25.558563609832067,25.594646453857422,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.378137538853615,26.029899760423945,24.72411960243664,25.98930549621582,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.16972116277939,26.25090967981662,25.8314362486596,25.969005584716797,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.78182570267327,26.23061662472854,25.711914024530746,26.151683807373047,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.16972694574154,26.532819638114486,26.04794414327424,26.422313690185547,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.25767764085359,26.485456653480924,26.162958268689984,26.27346420288086,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.18325664606838,26.277976025852222,25.863013950262232,25.937437057495117,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.727695493987362,25.78858602086076,25.17516244068622,25.405197143554688,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.904544451469846,25.23606406247722,23.82654307731436,23.851350784301758,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.395400486577238,24.536940769900532,20.748147863166604,23.25596809387207,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,25.057893599189587,25.057893599189587,23.341661176037288,23.39578628540039,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.151295443092213,24.78276153009437,23.69122930955845,24.73765754699707,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.31048314145534,25.538260457445716,24.812075086561677,25.466093063354492,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.296947138654623,25.55404355274745,25.154868084742112,25.54953384399414,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.26537895756722,25.829187295353176,25.258613532810827,25.430011749267578,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.84139681280666,25.231551236382963,24.212186473354915,24.29337501525879,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.85943450659849,25.33528709411621,24.611357496216314,25.33528709411621,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.369114749735072,25.4345167111828,24.816583370085404,24.891006469726562,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.575273122688074,24.909046627480635,24.471532616030593,24.642929077148438,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.202227330997122,25.38490064293656,24.879728961650944,25.328519821166992,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.65553178995774,25.71416661072151,24.75569255956294,24.841392517089844,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.86845690629976,25.547282613123834,24.785014375172256,25.387161254882812,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.21125860383368,25.75702476501465,25.204493177798625,25.75702476501465,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.291508191342007,26.361419867641985,25.903607818439557,26.00509262084961,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.144919337356377,26.280232989276833,25.804378632214856,26.223852157592773,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.217089266469227,26.28249124401536,26.034415904755036,26.253173828125,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,26.084027871800433,26.271210918696955,25.646512082843397,25.69161605834961,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.305974321604257,25.77731900710197,25.229297210238965,25.585622787475586,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.635232147669665,26.018622775819814,25.632978153589715,25.9825382232666,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.569831298092794,25.750250627489013,25.375881121204046,25.574342727661133,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.626216272850023,25.8720376059406,25.551794878984545,25.781827926635742,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.540516749672268,26.047944234765094,25.34205684158761,25.935182571411133,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.259935683779883,26.316316513248246,25.714167946865267,25.869779586791992,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.675826532374586,25.838203578432022,25.357839584350586,25.357839584350586,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.445791409469198,25.599147304559825,24.3249404627841,24.59556770324707,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.84589831137556,25.15486581154456,24.521145971693333,24.87521743774414,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.597833173591766,24.721871711686187,24.20091157229633,24.71285057067871,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.358771841984098,25.03534173440742,24.2550313316186,24.893260955810547,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.78050338618601,25.11653439357338,24.597830035755884,24.983474731445312,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.949642816046556,25.199973824285006,24.755692634517555,25.102998733520508,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.199976926186405,25.2067423509273,24.674508864234507,24.983474731445312,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.850414877405527,24.850414877405527,24.403877952201086,24.69480323791504,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.807566866245324,25.321759795085008,24.692549483550184,25.285676956176758,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.423248019696857,25.427757729632983,25.13232269152804,25.168405532836914,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.992501879472876,25.360104383820175,24.960928742687557,25.211259841918945,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.09849075678119,25.150360157394456,24.708334651955962,24.85492515563965,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,25.017302575543457,25.281164453527882,24.918071761693685,25.227039337158203,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.20899146319015,25.25860685910321,24.927087368780512,25.042104721069336,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.987982831922718,25.20222928299877,24.83237120119208,25.19771957397461,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.109767453959662,25.747998909046213,24.992496076074826,25.65778923034668,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.709656039457705,26.06598326417814,25.641998361637697,25.65553092956543,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.784081247272333,26.047943115234375,25.73221012729208,26.047943115234375,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.318575190915617,26.889150731977324,26.235132649642118,26.855321884155273,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.629791266407903,26.641066398870343,25.917136823503533,25.99832534790039,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,26.025388917066845,26.282485338977775,25.707400241194463,25.833694458007812,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.370441023309066,26.904931893835947,26.17423512183826,26.898164749145508,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.76961539806353,27.218408010208787,26.67264030887608,27.182323455810547,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.28606240860628,27.33793352243625,26.938756335109996,26.95003318786621,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.24321640436709,27.36950890676173,26.974843116172178,27.328914642333984,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.240961880078213,27.849874152500742,27.220663886674064,27.642393112182617,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.76868425463169,27.924295887521605,27.428145298878636,27.513843536376953,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.597647036366162,27.7878984379959,27.21941133185182,27.387012481689453,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.430047279181,27.588588681945428,27.319068297245902,27.41872215270996,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.396067788602018,27.58858280177565,27.18996400893677,27.307737350463867,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.47651951607377,26.74151078168118,26.286268180375696,26.44707489013672,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.35648733091675,26.594299399266568,26.093759642486745,26.29759979248047,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.33157265630799,26.45840575565877,26.19341443252744,26.20926856994629,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,26.091492825659564,26.1752942515594,25.42788098566949,25.443735122680664,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.226310315447027,25.87406812365511,25.140245233115152,25.8604793548584,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,26.028078473721195,26.057523107777282,25.66569693433903,25.74949836730957,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.218331961475144,26.6101564383197,26.15944441661867,26.56485939025879,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.644125834898706,27.12201704592898,26.444816436088075,26.90232276916504,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.99745129574739,27.160523429862053,26.918180599433757,27.02010154724121,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,27.013300763310262,27.117487063843363,26.576177595838246,26.669038772583008,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.57391236663352,27.031418656039655,26.52634995991094,26.924968719482422,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.999716747468447,27.004247488969433,26.707546127631993,26.732460021972656,85553200,0.0,0.0
